pose_id,pose,right_elbow_right_shoulder_right_hip,left_elbow_left_shoulder_left_hip,right_knee_mid_hip_left_knee,right_hip_right_knee_right_ankle,left_hip_left_knee_left_ankle,right_wrist_right_elbow_right_shoulder,left_wrist_left_elbow_left_shoulder,x_left_shoulder_left_wrist,y_left_shoulder_left_wrist,z_left_shoulder_left_wrist,x_right_shoulder_right_wrist,y_right_shoulder_right_wrist,z_right_shoulder_right_wrist,x_left_hip_left_ankle,y_left_hip_left_ankle,z_left_hip_left_ankle,x_right_hip_right_ankle,y_right_hip_right_ankle,z_right_hip_right_ankle,x_left_hip_left_wrist,y_left_hip_left_wrist,z_left_hip_left_wrist,x_right_hip_right_wrist,y_right_hip_right_wrist,z_right_hip_right_wrist,x_left_shoulder_left_ankle,y_left_shoulder_left_ankle,z_left_shoulder_left_ankle,x_right_shoulder_right_ankle,y_right_shoulder_right_ankle,z_right_shoulder_right_ankle,x_left_hip_right_wrist,y_left_hip_right_wrist,z_left_hip_right_wrist,x_right_hip_left_wrist,y_right_hip_left_wrist,z_right_hip_left_wrist,x_left_elbow_right_elbow,y_left_elbow_right_elbow,z_left_elbow_right_elbow,x_left_knee_right_knee,y_left_knee_right_knee,z_left_knee_right_knee,x_left_wrist_right_wrist,y_left_wrist_right_wrist,z_left_wrist_right_wrist,x_left_ankle_right_ankle,y_left_ankle_right_ankle,z_left_ankle_right_ankle,x_left_hip_avg_left_wrist_left_ankle,y_left_hip_avg_left_wrist_left_ankle,z_left_hip_avg_left_wrist_left_ankle,x_right_hip_avg_right_wrist_right_ankle,y_right_hip_avg_right_wrist_right_ankle,z_right_hip_avg_right_wrist_right_ankle,x_nose,y_nose,z_nose,x_left_eye_inner,y_left_eye_inner,z_left_eye_inner,x_left_eye,y_left_eye,z_left_eye,x_left_eye_outer,y_left_eye_outer,z_left_eye_outer,x_right_eye_inner,y_right_eye_inner,z_right_eye_inner,x_right_eye,y_right_eye,z_right_eye,x_right_eye_outer,y_right_eye_outer,z_right_eye_outer,x_left_ear,y_left_ear,z_left_ear,x_right_ear,y_right_ear,z_right_ear,x_mouth_left,y_mouth_left,z_mouth_left,x_mouth_right,y_mouth_right,z_mouth_right,x_left_shoulder,y_left_shoulder,z_left_shoulder,x_right_shoulder,y_right_shoulder,z_right_shoulder,x_left_elbow,y_left_elbow,z_left_elbow,x_right_elbow,y_right_elbow,z_right_elbow,x_left_wrist,y_left_wrist,z_left_wrist,x_right_wrist,y_right_wrist,z_right_wrist,x_left_pinky_1,y_left_pinky_1,z_left_pinky_1,x_right_pinky_1,y_right_pinky_1,z_right_pinky_1,x_left_index_1,y_left_index_1,z_left_index_1,x_right_index_1,y_right_index_1,z_right_index_1,x_left_thumb_2,y_left_thumb_2,z_left_thumb_2,x_right_thumb_2,y_right_thumb_2,z_right_thumb_2,x_left_hip,y_left_hip,z_left_hip,x_right_hip,y_right_hip,z_right_hip,x_left_knee,y_left_knee,z_left_knee,x_right_knee,y_right_knee,z_right_knee,x_left_ankle,y_left_ankle,z_left_ankle,x_right_ankle,y_right_ankle,z_right_ankle,x_left_heel,y_left_heel,z_left_heel,x_right_heel,y_right_heel,z_right_heel,x_left_foot_index,y_left_foot_index,z_left_foot_index,x_right_foot_index,y_right_foot_index,z_right_foot_index,left_shoulder_left_wrist,right_shoulder_right_wrist,left_hip_left_ankle,right_hip_right_ankle,left_hip_left_wrist,right_hip_right_wrist,left_shoulder_left_ankle,right_shoulder_right_ankle,left_hip_right_wrist,right_hip_left_wrist,left_elbow_right_elbow,left_knee_right_knee,left_wrist_right_wrist,left_ankle_right_ankle,left_hip_avg_left_wrist_left_ankle,right_hip_avg_right_wrist_right_ankle
712,pushups_down,59.48764,35.83072,61.75968,158.8649,170.32649,101.463745,135.28946,-8.582844,18.855455,65.80168,-18.145044,46.226788,5.607498,-48.24521,-19.01743,116.891304,-56.70208,-17.204887,81.050186,33.113926,15.765378,29.92591,20.097286,46.195877,-62.676254,-89.94198,-15.927352,152.76707,-94.94441,-17.173977,149.33394,15.3411255,50.557846,-119.02582,37.870083,11.403409,86.275475,-18.320614,11.307616,-135.8736,-6.4632015,11.061879,-75.66941,-17.772799,34.79247,-148.95172,-13.213028,6.17451,-92.19069,7.565643,1.6260254,-73.40861,18.302397,-14.495495,-9.186964,55.203426,24.05835,-67.85777,57.46992,19.821058,-64.86004,57.65895,19.250237,-64.86464,57.834297,18.649998,-64.88917,56.86296,19.283808,-75.45742,56.575172,18.357893,-75.46835,56.202377,17.299704,-75.48196,55.365635,10.870296,-42.888073,53.179325,8.776186,-90.68529,52.50652,23.18845,-57.663506,52.04792,21.979252,-71.49634,44.07485,-5.2710543,-7.700986,35.86425,2.150081,-96.458534,32.600086,-2.8980057,40.414886,14.279472,8.409611,-95.45871,35.492004,13.584401,58.100693,17.719206,48.37687,-90.851036,37.08304,14.975402,59.51924,18.915888,56.392693,-102.78276,39.351387,16.71412,51.05985,22.283073,56.034203,-102.169014,38.100563,17.621523,54.874847,22.122917,53.284157,-90.49346,2.37808,-2.180977,28.174782,-2.37808,2.180992,-28.174782,-24.784021,-8.097279,82.516975,-31.247223,2.9646006,6.8475614,-45.86713,-21.198406,145.06609,-59.08016,-15.023896,52.8754,-51.55342,-28.212748,150.9993,-61.33651,-20.187101,57.007103,-50.623535,-6.8877115,142.55013,-63.865692,0.5589711,36.866817,68.9859,49.97602,127.87822,100.40053,47.335392,80.41314,177.99162,177.79205,130.22516,94.90858,137.56868,76.74632,153.99026,93.3372,73.81535,25.089788
713,pushups_down,23.621916,43.00921,44.142555,159.35432,154.29668,80.49195,90.916695,-7.418251,21.662277,40.40041,-12.38891,34.299454,10.286396,-39.6645,-1.735038,45.01474,-39.66267,-2.5274014,45.850456,32.861214,18.458258,24.321445,27.253916,33.978294,-14.900451,-79.94397,1.4689808,61.093704,-79.3055,-2.2062447,71.03731,23.352686,40.63259,-43.532455,36.762444,11.803964,52.95345,-11.082771,18.729069,-61.62809,-8.618574,2.6225362,-26.543919,-9.508528,22.174332,-67.8539,-3.8993988,5.861931,-27.796288,3.4016445,-8.36161,-34.66809,6.204376,-15.725448,-15.475003,57.57835,17.151714,-24.62619,58.656353,11.438299,-23.970098,58.56188,10.804599,-23.983438,58.48471,10.099845,-24.011978,58.113766,11.490802,-29.271667,57.651943,10.882967,-29.273657,57.201912,10.170522,-29.270771,55.00046,4.0347414,-14.561174,53.534008,5.178133,-38.15421,54.55368,17.61279,-19.691458,54.241035,17.717041,-26.46238,42.23008,-6.531166,-1.7629627,37.69221,3.0059905,-39.50285,27.154764,-14.193927,25.573889,16.071993,4.535141,-36.0542,34.81183,15.131111,38.637447,25.3033,37.305443,-29.216454,38.957344,17.173397,38.832306,29.8141,41.64831,-33.471912,39.23802,18.520649,33.97415,31.734556,39.45984,-32.65676,37.736683,18.64967,36.973137,30.63879,37.30944,-28.79692,1.9506156,-3.3271472,14.316003,-1.9506156,3.3271472,-14.316003,-19.193754,2.3621268,35.283924,-27.812328,4.984663,8.740005,-37.713886,-5.0621853,59.33074,-41.613285,0.7997458,31.534454,-41.631298,-9.591234,61.649235,-43.23119,-3.4211006,34.12174,-38.685192,8.884228,62.753952,-42.71785,13.437383,31.731419,46.437893,37.89126,60.021744,60.67767,44.85643,46.036118,100.62622,106.49192,63.964287,65.535324,65.35769,28.031002,72.015724,28.674051,35.824074,22.918545
714,pushups_down,19.838997,17.449553,13.6210375,173.78633,178.08377,57.246803,51.95496,5.167442,4.6660385,21.835941,-0.8161068,-8.317034,31.172634,1.0287352,-27.522194,57.532345,6.1339374,-21.181427,59.36746,4.192582,47.00031,-2.9640048,-15.178029,27.864834,5.221819,2.0035949,-69.85647,82.33229,20.49586,-57.363297,85.318275,-25.66536,23.233047,7.964363,14.6799135,51.6321,-5.7065496,-31.672075,-23.561293,3.6258764,-7.3907595,-0.34958363,4.8959484,-29.857943,-23.767263,10.928368,-5.382129,1.7089806,4.5776596,-2.6106586,-9.739058,-27.28417,4.522046,-3.341704,-32.29464,-11.750127,70.82614,-18.239122,-10.467849,71.29587,-22.691097,-9.477761,71.4888,-22.71171,-8.485477,71.65471,-22.72971,-14.7429285,70.342995,-22.676283,-16.003172,69.17862,-22.681498,-14.943038,68.265015,-22.697681,-5.602875,67.244354,-29.550499,-15.358186,61.473972,-29.43387,-9.423627,67.7544,-19.193586,-12.200357,66.153435,-19.153954,4.268809,44.650166,-26.171219,-19.605585,33.865974,-24.579542,12.316841,24.343678,-11.983158,-19.355234,0.7823848,-8.357282,9.436251,49.316204,-4.335277,-20.421692,25.54894,6.593091,10.893763,56.57568,-4.984251,-22.648586,30.498844,6.5306773,7.3115325,56.978905,-5.262649,-19.136467,33.101994,5.902079,6.4709144,53.925514,-3.9445739,-18.167942,30.902246,6.9658494,5.2436686,2.3158937,-1.3712723,-5.243663,-2.3158937,1.3712723,5.3284717,-11.379623,27.9648,-2.062288,-11.729207,32.86075,6.2724037,-25.2063,56.16107,0.89027464,-23.49732,60.73873,6.7500896,-29.2623,59.49002,2.2318375,-28.37356,64.145905,3.409163,-13.444303,64.28284,0.07499627,-13.832074,69.23268,22.919046,32.273396,63.784794,63.330666,47.279934,32.157253,107.99327,104.83242,35.52346,53.980907,39.64091,8.872195,39.696457,7.269312,29.087639,32.780476
715,pushups_down,30.407167,29.562525,26.276415,168.22667,168.96658,139.35251,97.4635,16.799171,34.81412,42.78391,0.62260437,12.777885,77.98338,46.716175,-22.022415,77.89877,45.28057,-14.967096,78.111694,-15.317675,51.504063,-22.414356,-42.226845,24.017399,25.934864,78.83302,-38.712357,143.09703,88.13002,-26.20661,130.16022,-50.282623,12.95536,59.325443,-7.2618937,62.5661,-55.804935,-36.017467,-19.840914,74.96575,-8.930206,-6.3752475,28.701393,-34.96495,-38.548702,81.7398,-9.491383,-4.0067196,33.603504,-15.699249,-14.740824,-27.742207,-1.5268645,-4.5251513,-52.023277,-58.2288,36.48933,-76.8523,-58.85711,31.031487,-82.422615,-58.277245,30.439054,-82.41594,-57.706493,29.699383,-82.43327,-59.767227,30.788214,-76.59649,-59.79272,30.116636,-76.59856,-59.781403,29.338202,-76.57642,-53.357082,23.159897,-88.47214,-56.27919,22.886969,-63.750214,-54.44116,37.60788,-77.042435,-55.658005,37.802227,-69.89189,-28.088955,22.220955,-81.893555,-46.87734,5.708489,-35.35323,-3.7542999,20.06956,-64.72719,-39.771767,0.22864525,10.238565,-11.289784,57.035076,-39.109646,-46.254734,18.486374,42.630154,-14.681707,62.69415,-42.790936,-50.46979,20.872032,44.519146,-17.72516,59.81476,-43.36364,-50.406616,23.110785,40.641327,-17.365744,57.7734,-38.70679,-48.671608,23.391302,41.84087,4.0278907,5.531014,-16.69529,-4.0278907,-5.531025,16.69529,30.711716,-2.7674365,28.922916,21.78151,-9.142684,57.62431,50.744064,-16.491402,61.20348,41.25268,-20.498121,94.806984,54.43785,-23.60424,64.60867,44.844315,-26.524714,98.73668,52.275513,0.78750074,61.563988,43.401966,-5.675514,102.04612,57.6602,79.02576,93.46447,91.519295,58.221153,55.068676,167.89893,159.35924,78.83966,84.15131,85.50312,30.727224,96.90173,35.147343,35.11963,52.24203
716,pushups_down,10.098295,29.490484,8.963328,176.11969,172.16124,120.83033,113.79195,6.2447243,8.602018,70.17634,-5.708436,-13.409403,61.814014,-10.521795,-26.435507,129.50511,-4.591425,-34.87101,135.23271,25.993027,44.321873,0.9793968,-0.19235325,26.776678,8.598898,-30.270098,-62.15536,198.70206,-10.107508,-75.05709,188.44783,-12.09476,36.151077,10.746775,37.89543,34.94747,-1.1684792,-47.807632,7.8363514,16.743393,-10.764917,-0.3233099,7.5022507,-38.087788,-8.170794,9.767378,-5.972036,0.9388962,7.8754883,-7.7356157,-8.943183,-65.24225,2.3918896,4.0471663,-71.91581,19.150028,63.3212,-45.96019,20.550505,63.71176,-54.675884,21.19122,62.51597,-54.6785,21.944456,61.501373,-54.694378,18.212591,66.08149,-52.874065,17.334852,66.54915,-52.881794,16.46195,67.025665,-52.89349,22.015036,55.532116,-72.0276,14.528275,62.838512,-64.01987,18.874292,56.672497,-49.259098,16.021156,58.50799,-46.963165,25.6995,31.032667,-70.27088,-0.43512708,44.873295,-52.14118,36.623444,13.568634,-34.123375,-11.184191,21.404985,-17.379982,31.944223,39.634686,-0.0945412,-6.1435633,31.463892,9.672836,33.809315,46.47219,-0.9596257,-7.0122933,32.49324,10.461366,31.390425,47.71288,-4.672613,-4.5333714,32.92898,6.526183,29.493761,45.122326,-0.26060912,-3.386591,32.173656,8.990143,5.9511967,-4.687187,-1.073938,-5.95121,4.6872134,1.073938,4.1222515,-14.63957,63.129486,-6.642666,-14.96288,70.63174,-4.570599,-31.122694,128.43117,-10.542635,-30.183798,136.30666,-7.3180804,-36.10162,136.61479,-11.478521,-32.73926,144.41895,-2.09185,-25.779263,145.2251,-8.430654,-29.453394,152.64258,70.97682,63.508823,132.59381,139.73172,51.390903,28.124163,210.38554,203.0968,39.606525,51.563114,51.257385,13.125233,40.160217,9.928246,66.30514,72.069305
717,pushups_down,78.271324,106.90929,52.086266,160.37952,164.50209,144.76569,152.75305,10.726667,30.909416,-86.694046,10.11252,6.9243526,87.7273,50.244465,-6.408211,65.04015,40.399956,-7.4702215,92.987274,-31.566744,28.669472,-112.95624,-27.057262,-0.087771416,87.68428,92.53787,-4.168267,91.30235,77.56973,-0.45809746,93.03029,-27.13988,-20.82034,137.59575,-31.484127,49.40204,-162.8677,5.074152,-40.88291,169.35654,-4.5300255,-16.973719,60.267303,4.4268646,-49.48981,250.55199,-9.927128,-21.794579,77.85858,-9.338861,-11.13063,23.958042,-6.6713467,3.7789965,-90.33577,-50.98303,5.9791203,-6.3725104,-53.166782,5.316277,-14.09582,-53.163357,5.887155,-14.10321,-53.14561,6.523472,-14.110743,-53.245308,3.1372023,-6.020465,-53.256054,2.1285605,-6.020195,-53.249477,1.1704785,-6.033166,-51.822598,5.234847,-33.388435,-51.85971,-2.756912,3.211268,-49.14027,6.748914,-11.712463,-49.01827,3.8089283,-1.1410424,-42.25211,8.126332,-51.217926,-37.211098,-17.378416,24.912712,-30.464739,14.764975,-97.24444,-25.390587,-26.117935,72.11211,-31.525442,39.035748,-137.91197,-27.098577,-10.454063,112.640015,-35.894905,42.08166,-149.54102,-29.08705,-8.579095,120.0417,-36.72094,38.91318,-144.88182,-29.06509,-5.251906,115.35926,-35.08165,36.660957,-136.96504,-28.363201,-5.2590747,111.86329,0.041300926,10.366277,-24.95573,-0.041315954,-10.366292,24.95573,26.032358,11.47285,13.459558,21.502333,-5.5008683,73.72686,50.285767,3.9580655,40.084423,40.35864,-17.836514,117.943,56.246723,-0.89584535,43.096268,46.398117,-23.052168,122.743,48.63229,19.471252,33.06858,39.60296,-1.3694533,121.18504,92.662346,88.579285,82.4366,101.6592,120.73736,91.76403,130.0644,121.127655,141.78381,173.08293,174.29514,62.7756,255.43127,81.45864,28.019512,90.66057
718,pushups_down,34.973614,29.287815,15.942286,165.83989,163.49388,75.16155,121.52144,10.8265,36.601395,96.89894,-29.158836,35.888626,43.589043,-26.021893,-7.2389684,200.38432,-27.325851,-14.069992,202.26704,54.459408,54.138554,3.6925316,-7.964116,65.22767,-54.792294,-69.6548,-24.776127,293.59073,-48.520573,-43.409035,300.64838,-27.45657,73.822784,-88.71271,73.95186,45.54344,37.61295,-81.44473,10.29847,-72.319954,-21.75357,2.9538965,-26.116882,-81.91598,19.684227,-92.40524,-20.796412,1.7640905,-32.03769,-14.218759,-23.449793,-102.03842,17.644985,-25.578836,-73.73738,53.585983,76.475685,-110.62932,59.48714,71.889786,-112.44383,60.551006,70.699875,-112.49007,61.52063,69.52158,-112.55887,51.93706,72.55685,-119.51074,50.41275,70.80477,-119.533745,48.85971,69.13771,-119.537186,60.976337,57.577168,-100.64684,43.542557,52.85546,-131.23479,50.46264,73.377174,-102.5707,47.285385,72.90283,-111.42468,53.379135,13.239593,-76.2462,11.448494,33.63659,-115.341545,58.138855,6.380718,-12.614456,-23.305882,16.679188,-84.93441,64.205635,49.84099,20.65274,-17.710342,69.525215,-71.7525,70.85223,54.735638,16.149603,-18.632694,78.190605,-83.54128,68.80821,57.6832,8.845763,-12.98237,78.66131,-87.20717,64.27744,57.336338,18.408445,-12.080355,74.898155,-73.528076,9.746226,-4.297566,16.960209,-9.746226,4.2975483,-16.960209,-5.293008,6.5619392,106.55342,-27.04658,9.515836,80.43654,-16.275667,-11.536534,217.34453,-37.07208,-9.772444,185.30684,-18.767202,-19.4841,230.62016,-37.942497,-16.62164,197.62195,-18.730368,6.334917,237.6865,-39.999836,12.697141,198.16261,104.14547,63.547115,202.19649,204.58891,76.87942,85.558586,302.75595,307.6167,118.632256,94.645744,109.40511,34.117954,125.04569,38.236324,105.659386,80.01765
719,pushups_down,64.98881,57.944008,44.208893,159.65407,163.84767,129.12946,73.681885,1.2462997,20.40029,-20.59024,4.8940086,15.233326,53.22888,53.693024,-12.291656,31.439217,50.421772,-1.2761173,25.551664,-38.21814,16.912146,-38.170654,-35.539047,14.673003,54.057144,93.15746,-8.803513,49.01963,90.85483,-0.7157941,24.723402,-36.216496,1.9633698,86.52228,-37.54069,29.62178,-70.63579,-6.904236,-16.15592,93.28215,-2.2579365,-7.7101545,25.472206,2.0016441,-14.948776,124.69293,-3.9487,-1.6940951,26.577583,-7.737443,-2.310245,3.365717,-7.4413624,-6.698443,-39.804405,-50.577587,17.40339,-10.287828,-53.018646,15.271139,-15.853296,-53.02946,14.758946,-15.8649025,-53.041744,14.228079,-15.884306,-53.21793,15.357192,-9.839662,-53.373016,14.90932,-9.841894,-53.53229,14.431784,-9.863488,-52.093403,9.165944,-28.90501,-52.77676,9.313238,-2.467038,-48.45459,15.640701,-13.54794,-48.616516,15.361555,-5.8503957,-39.12571,2.8666713,-33.81298,-40.771774,-6.9151425,17.060831,-19.400423,11.770529,-46.819225,-26.304659,-4.385391,46.46293,-37.87941,23.26696,-54.40322,-35.877766,8.318184,70.28971,-42.23707,25.903902,-58.516808,-40.09784,6.244975,73.88736,-43.74422,23.465887,-56.283165,-41.339516,12.04186,72.24144,-42.1147,21.881851,-53.45111,-39.399643,12.974554,69.93245,0.338729,6.354814,-16.232569,-0.3387186,-6.3548193,16.232569,29.69008,4.2214627,0.7538821,27.432144,-3.4886918,26.226088,54.031754,-5.9368415,15.206649,50.083054,-7.6309366,41.784233,59.199165,-10.756523,16.244146,55.447285,-11.78824,42.98764,56.235737,12.709099,5.3793335,52.154934,9.711768,36.118923,29.011776,55.581646,63.422787,56.54088,56.600758,66.336235,105.634926,94.16135,93.81681,85.30046,94.922295,26.709139,125.60175,26.92267,8.748331,41.04429
720,pushups_down,106.806984,84.18047,72.1797,165.23799,168.75482,158.06355,142.78763,2.9874344,32.6916,-73.18158,7.1861343,23.765064,75.80995,63.67453,-2.7327874,-7.5120163,61.21293,3.1451077,-4.680908,-38.182373,17.632269,-76.24197,-25.975143,9.24586,103.26074,104.84434,12.326544,-4.4516296,94.37421,17.664312,-32.131702,-24.794098,0.88941526,150.65247,-39.36342,25.988712,-123.63369,14.64069,-1.7572527,162.66444,0.3131237,-6.5684495,45.968246,13.388275,-16.742853,226.89444,-1.2805557,-2.4785497,50.22283,-12.7460785,-7.449741,41.87699,-17.618893,-6.195484,-49.289917,-45.09307,4.5569596,18.830542,-46.816902,1.3474149,13.176859,-46.969494,0.8795101,13.164526,-47.247772,0.46234113,13.160573,-46.780743,1.0180162,21.015612,-46.793907,0.26237503,21.010876,-46.90215,-0.57733166,21.001945,-47.15986,-5.1285195,-2.7639687,-46.13316,-6.447024,32.30389,-43.614258,3.3313339,13.888933,-43.42681,2.8977728,24.108475,-41.760326,-10.881103,-26.756248,-32.57075,-18.69742,51.146656,-35.749634,-5.336337,-70.33859,-21.108944,-7.09359,92.32585,-38.772892,21.810497,-99.93783,-25.384617,5.067644,126.956604,-43.051373,25.65574,-107.72478,-27.482096,4.5515256,135.17856,-43.500454,23.895523,-101.43293,-29.007076,6.372669,130.66568,-41.999596,22.951174,-97.48223,-28.469519,7.779919,126.01321,-0.5905193,4.178229,-23.695862,0.5905258,-4.178216,23.695862,31.032282,5.9023204,-28.12351,31.345406,-0.66612893,17.844736,63.08401,1.4454415,-31.207878,61.803455,-1.0331082,19.014954,68.43965,-2.8629088,-31.270937,67.407,-4.255353,18.39374,65.891495,23.749062,-42.77248,65.08668,21.174643,6.3207192,80.20729,79.77197,64.174324,61.47215,87.07254,106.87832,105.660286,101.247055,152.68172,132.32605,163.33144,46.43622,227.90492,50.300255,44.403194,52.70963
721,pushups_down,52.885384,61.93853,78.39236,162.04834,156.44316,70.98179,57.112072,-21.039818,11.870224,10.99844,-18.132866,18.156378,-31.760242,-62.160946,2.6742005,5.1169777,-64.655334,5.0473614,4.9169865,17.593304,14.599644,31.753735,22.989515,21.676716,-35.54671,-100.79407,-0.055219054,-15.638317,-105.77772,1.5270219,8.703455,22.96128,29.668495,-92.142944,17.621538,6.6078663,88.349976,1.9676876,7.5911236,-114.56148,-0.673439,9.563805,-53.681908,5.367977,15.0688505,-123.89668,-2.522625,10.364938,-56.796227,22.283821,-8.636923,-18.435356,20.83291,-13.362039,15.314861,51.900856,22.907467,4.534503,53.924442,19.142992,8.101483,53.903378,18.616693,8.094211,53.88027,18.058271,8.093598,53.968708,18.934887,-0.52143204,53.97787,18.269361,-0.5323546,53.971916,17.54798,-0.5493847,52.91197,12.85061,25.72299,52.753563,12.897377,-12.893856,49.523052,21.653631,12.07534,49.57448,21.499348,0.9222882,38.647236,-1.266469,49.053413,41.10826,7.516228,-32.084587,17.85058,-16.335169,61.376297,19.818268,-8.744045,-53.185184,17.607418,10.603755,60.051853,22.975395,25.672606,-63.84483,20.550573,13.439305,62.484653,27.92413,29.064629,-71.08687,22.027569,14.847037,55.66153,29.209286,27.513376,-63.46282,20.877443,14.835651,56.862415,27.32517,26.103634,-60.91546,0.01411377,-3.9958887,28.298119,-0.014120013,3.9958887,-28.298119,-32.408627,1.8819692,26.25617,-33.082066,11.445774,-27.42574,-62.14683,-1.321688,33.415096,-64.66946,9.04325,-23.381132,-64.150635,-4.46904,32.656826,-65.83914,2.545435,-23.934006,-64.8669,21.278622,19.221157,-66.26135,29.276117,-41.549194,26.543207,40.830967,62.4285,65.038185,39.12766,47.560135,102.00002,106.146164,99.487495,90.33217,114.82957,54.53134,124.92507,57.789333,30.183233,29.104969
722,pushups_down,42.0278,30.355408,9.15751,177.56409,178.57948,78.24744,124.14794,3.319725,-1.8761387,89.92788,-29.117168,25.630306,24.97239,-15.133563,-25.674622,184.5538,-14.798872,-31.332966,186.88196,36.295452,24.272902,14.909195,-12.739157,62.443226,-51.512386,-48.10929,-51.82366,259.57248,-31.176884,-68.14589,263.36673,-24.3772,68.68992,-78.862564,47.933495,18.026213,42.259377,-61.11232,26.602943,-69.31628,-12.6394415,3.2247276,-21.749062,-60.672653,44.417015,-93.77176,-11.303351,0.5883446,-25.022034,-10.580944,0.70086,-99.73151,13.769014,-15.555132,-67.684784,30.394724,66.69618,-72.29249,33.771538,66.70567,-76.59175,34.67482,66.20047,-76.6043,35.632137,65.553246,-76.63391,31.464973,66.5026,-81.66101,30.704243,65.93591,-81.679,30.052332,65.366035,-81.702896,36.86539,55.929817,-76.85325,28.794994,58.63035,-98.92193,29.277521,62.45235,-68.89463,27.750229,62.298233,-75.352875,38.794758,23.025705,-61.343594,10.558999,39.936275,-90.15987,46.870266,0.007019431,-5.745984,-14.242056,26.609962,-75.06226,42.114483,21.149567,28.584286,-18.558168,65.56658,-65.18748,44.880157,27.502813,27.412706,-19.252584,74.24484,-73.51432,42.69618,24.17656,23.008099,-14.50856,73.73162,-76.64235,40.060852,24.178862,27.846909,-14.08168,70.53885,-66.161606,5.819031,-3.123335,13.675091,-5.819011,3.1233544,-13.675091,-2.6079137,-15.432689,102.29079,-15.247355,-12.207961,80.541725,-9.314532,-28.797956,198.2289,-20.617884,-28.209612,173.20686,-11.03246,-32.10119,209.73828,-21.984177,-34.075653,184.0931,-7.9219155,-12.096782,214.07474,-19.10892,-10.596515,184.00027,90.00869,46.13396,186.94469,190.06743,46.139114,81.944916,269.03174,273.82092,107.38649,66.39593,96.16225,25.360916,120.19644,27.46296,100.29367,70.80097
723,pushups_down,37.987217,33.41425,8.427321,176.96204,179.84297,88.6721,78.70148,17.559723,9.800434,47.477127,-13.494123,7.9365196,53.84686,9.983242,-30.380293,190.48079,8.4958515,-26.863623,192.84592,14.184668,53.71703,-41.069233,-36.166996,39.660564,-31.622404,13.358296,-74.29689,279.02716,31.168724,-58.58767,278.3152,-49.192085,33.242397,-22.691965,27.209757,60.135197,-49.999676,-70.07607,-19.228619,15.603264,-13.321757,-2.6918344,14.196396,-63.376755,-20.474632,18.37727,-14.51248,-2.901497,11.295578,-12.083954,-11.668368,-74.70577,13.835573,-6.398471,-80.61176,-23.568838,71.43046,-78.45422,-22.400236,73.18093,-88.28624,-21.062426,73.59424,-88.298874,-19.884058,73.82345,-88.32821,-25.830013,70.43284,-87.54196,-26.816904,68.98513,-87.55393,-27.655441,67.59793,-87.568924,-15.9519415,67.38172,-100.52017,-27.764055,59.698463,-97.88616,-20.717693,67.93842,-78.46736,-24.064857,64.67749,-77.73382,3.1374807,47.12568,-93.01158,-29.185427,28.514961,-81.00404,26.386812,24.419127,-65.4085,-43.68926,5.190508,-49.805237,20.697203,56.926113,-45.534454,-42.67955,36.45148,-27.157185,21.315857,64.86115,-51.344307,-46.017723,42.127125,-28.74601,17.228422,65.06134,-51.27483,-43.589405,45.053448,-31.90145,16.460772,62.125057,-44.912247,-41.34857,43.363754,-27.463081,6.5125356,3.2090838,-4.46522,-6.512554,-3.2090838,4.46522,11.476652,-11.518149,87.75688,-1.8451049,-14.209984,101.95328,16.495777,-27.17121,186.01556,1.9832969,-30.072706,197.31114,17.655128,-32.310703,198.07382,3.8908844,-36.54719,208.79173,14.225596,-12.762387,208.44044,-2.3785143,-18.697063,218.76949,51.560352,56.076412,193.14647,194.89325,69.08984,62.297577,289.05817,286.11774,63.559765,82.80447,74.322655,19.653316,69.090866,18.617756,76.571045,82.04035
